Timestamp,Listing Name,Listing Price,Sold,Seen,Review Score,Review Count,Store Name,Store Area,URL
1591708192,GIGABYTE Geforce RTX 2080 SUPER Gaming OC 8GB GDDR6 256 BIT,14510000,0,397,0,0,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/gigabyte-geforce-rtx-2080-super-gaming-oc-8gb-gddr6-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D20_catid%3D3951_bmexp%3D0&whid=0
1591708194,Colorful iGame GeForce RTX 2080 SUPER 8GB Advanced OC-V,12447000,0,679,0,0,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/colorful-igame-geforce-rtx-2080-super-8gb-advanced-oc-v?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D21_catid%3D3951_bmexp%3D0&whid=0
1591708196,VGA RTX 2080 SUPER / EVGA RTX-2080 SUPER BLACK GAMING 8GB GDDR6,13350000,3,558,50,3,JzL's,Jakarta Utara,https://www.tokopedia.com/jzls/vga-rtx-2080-super-evga-rtx-2080-super-black-gaming-8gb-gddr6?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D22_catid%3D3951_bmexp%3D0&whid=0
1591708257,Zotac GeForce RTX 2080 SUPER 8GB DDR6 256 Bit - Triple Fan,12298000,0,0,0,0,0,Jakarta Pusat,https://www.tokopedia.com/cockomputer/zotac-geforce-rtx-2080-super-8gb-ddr6-256-bit-triple-fan?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D23_catid%3D3951_bmexp%3D0&whid=0
1591708259,VGA MSI GeForce RTX 2080 SUPER 8GB DDR6 - Ventus XS OC,12873000,1,2194,0,0,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-msi-geforce-rtx-2080-super-8gb-ddr6-ventus-xs-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D24_catid%3D3951_bmexp%3D0&whid=0
1591708261,Colorful iGame GeForce RTX 2080 SUPER 8GB Vulcan X OC-V,14101000,0,659,0,0,COC Komputer,Jakarta Pusat,https://www.tokopedia.com/cockomputer/colorful-igame-geforce-rtx-2080-super-8gb-vulcan-x-oc-v?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D25_catid%3D3951_bmexp%3D0&whid=0
1591708263,VGA MSI GeForce RTX 2080 SUPER 8GB DDR6 - Gaming X Trio,16236000,0,2802,0,0,Enter Komputer Official,Jakarta Pusat,https://www.tokopedia.com/enterkomputer/vga-msi-geforce-rtx-2080-super-8gb-ddr6-gaming-x-trio?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D26_catid%3D3951_bmexp%3D0&whid=0
1591708265,Asus GeForce RTX 2080 SUPER 8GB DDR6 Strix Gaming OC,16090000,3,384,50,2,Julyaugustshop,Jakarta Pusat,https://www.tokopedia.com/julyaugustshop/asus-geforce-rtx-2080-super-8gb-ddr6-strix-gaming-oc?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D27_catid%3D3951_bmexp%3D0&whid=0
1591708266,EVGA GeForce RTX 2080 SUPER XC ULTRA OVERCLOCKED 8GB DDR6 256 BIT,14280000,1,475,50,1,Lezz Computech,Jakarta Utara,https://www.tokopedia.com/lezzcom/evga-geforce-rtx-2080-super-xc-ultra-overclocked-8gb-ddr6-256-bit?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D28_catid%3D3951_bmexp%3D0&whid=0
1591708268,Colorful iGame GeForce RTX 2080 SUPER Advanced OC-V,12850000,1,846,50,1,Julyaugustshop,Jakarta Pusat,https://www.tokopedia.com/julyaugustshop/colorful-igame-geforce-rtx-2080-super-advanced-oc-v?trkid=f%3DCa299L000P0W0S0Sh%2CCo0Po0Fr0Cb0_src%3Dsearch_page%3D1_ob%3D1000_q%3D2080+Super_bmexp%3D0_po%3D29_catid%3D3951_bmexp%3D0&whid=0
